,sim_time,traversal_time,windowed_avg
0,53.65254181796944,17.652541817969443,
1,55.54475223894778,44.54475223894778,
2,58.371764705882356,38.371764705882356,
3,61.120000000000005,30.120000000000005,
4,73.096,24.096000000000004,
5,78.32685714285715,10.32685714285715,
6,82.048,12.048000000000002,
7,82.06,15.060000000000002,
8,83.048,12.048000000000002,
9,137.1921699870936,102.19216998709359,30.646008589275038
10,137.67529227321913,55.67529227321913,32.92139801508814
11,138.37866102728637,72.37866102728637,36.20950326610466
12,138.59,22.590000000000003,35.161849168711996
13,138.68118920392627,107.68118920392627,40.34180202837016
14,139.2519854193182,48.2519854193182,40.8691475877667
15,140.21505177568832,106.21505177568832,44.95326659951179
16,143.33030365778723,115.33030365778723,49.093092308822115
17,145.05999999999997,15.059999999999974,47.20236495833199
18,145.71043504158,27.710435041580013,46.17647391008189
19,157.048,12.048000000000002,44.470050214577796
20,195.83501038329655,129.83501038329655,48.53504831785011
21,221.26048978437106,59.26048978437106,49.02256838451015
22,221.35165259041426,57.35165259041426,49.38470248041903
23,221.7397912731625,71.7397912731625,50.31616451345
24,222.6259403253102,149.6259403253102,54.28855554592441
25,223.0728995768311,149.0728995768311,57.93410723942082
26,223.3175117682002,171.3175117682002,62.13349259233857
27,223.32396263665137,122.32396263665137,64.28315223677832
28,223.756553801128,222.756553801128,69.74775229072141
29,224.26694862700762,160.26694862700762,72.76505883526427
30,224.281589659501,99.28158965950101,73.62043079733643
31,224.5874331929034,77.5874331929034,73.7443996221979
32,224.67877253204404,132.67877253204404,75.53028971037506
33,225.04073663227607,67.04073663227607,75.28059697278391
34,225.43624720753277,129.43624720753277,76.82790126520531
35,225.5901841891042,193.5901841891042,80.0712980130914
36,225.7408003970932,97.74080039709321,80.54885213157792
37,225.80557059969328,172.80557059969328,82.97666051231779
38,225.92621644895436,132.92621644895436,84.25741835684693
39,226.32001530315907,120.32001530315907,85.15898328050473
40,226.51190406328564,110.51190406328564,85.77734720203597
41,226.649200567289,108.649200567289,86.32191513930391
42,226.70234820014693,187.70234820014693,88.67959962909094
43,227.09899369886483,175.09899369886483,90.64367676704036
44,227.390384553486,63.390384553486,90.0380480511836
45,227.68313568346713,145.68313568346713,91.24772386927671
46,227.78314484701795,145.78314484701795,92.4080519751861
47,227.96799582277146,23.967995822771456,90.9822174720108
48,228.63058823529414,10.630588235294141,89.34238830391455
49,228.68828318381475,134.68828318381475,90.24930620151255
50,229.0737366960581,130.0737366960581,91.03017738768013
51,232.6543733326695,113.65437333266951,91.46525807892992
52,232.65443930698274,117.65443930698274,91.95939357379883
53,232.94965728137205,41.949657281372055,91.03328734616132
54,233.63820215317702,32.63820215317702,89.9715585244707
55,233.67949281015402,29.679492810154017,88.8949144938579
56,269.89587228068746,93.89587228068746,88.98265059538123
57,280.3970548986105,39.39705489861052,88.1277265316438
58,305.1433855078326,155.1433855078326,89.26358515835886
59,305.9527021498087,130.95270214980872,89.95840377488302
60,306.36534754645106,28.365347546451062,88.94868154163004
61,306.3991187399686,53.39911873996863,88.37530149644195
62,306.54913346718126,124.54913346718126,88.94948930550132
63,306.85232789877665,60.85232789877665,88.51047115852124
64,307.1115044324064,92.11150443240638,88.56587167042716
65,307.5116896034772,32.51168960347718,87.71656588153398
66,307.6431209217183,93.64312092171832,87.80502192690986
67,308.03177924462847,77.03177924462847,87.64659188746454
68,308.2444269196457,30.24442691964572,86.81467645314834
69,309.27646501237695,119.27646501237695,87.27841628970874
70,309.62999999999994,57.62999999999994,86.86083296168468
71,309.63343402623536,147.63343402623536,87.70489686535899
72,309.70290059300845,100.70290059300845,87.88295171094323
73,310.4528768821264,65.45287688212642,87.5798425916349
74,310.89037235145554,196.89037235145554,89.03731632176584
75,311.19791258071746,109.19791258071746,89.30258732517309
76,312.48892591385805,40.488925913858054,88.66864367048069
77,312.9252299397528,159.9252299397528,89.58218964829189
78,316.15196631109313,139.15196631109313,90.20965517566911
79,317.04037932668473,88.04037932668473,90.18253922755682
80,318.5108936736511,172.51089367365108,91.19893866516291
81,322.96352869677645,33.96352869677645,90.5009458606704
82,325.55981740868543,172.55981740868543,91.48960696365853
83,327.63058823529406,10.630588235294056,90.52699959784468
84,327.95272727272726,10.952727272727259,89.59083168813741
85,328.15589648282764,93.15589648282764,89.63228592993613
86,343.43,2.430000000000007,88.62996080430469
87,346.2525,4.252499999999998,87.67112602243759
88,363.9411358888717,66.94113588887171,87.43820478498179
89,367.84670372105523,91.84670372105523,87.48718810649372
90,368.4167340302232,21.41673403022321,86.76113916060064
91,389.1302393936567,53.13023939365672,86.39558590226429
92,389.7208283360701,62.7208283360701,86.14101861660627
93,390.0793200211597,30.079320021159674,85.54461756771853
94,390.2492545517774,119.24925455177743,85.89940322018231
95,390.330606155274,49.33060615527398,85.51847825075619
96,390.42535836774897,103.42535836774897,85.70308526227159
97,390.59114407144045,53.59114407144045,85.3754123929774
98,391.0074841411491,29.00748414114912,84.80603938033266
99,391.01544579158514,91.01544579158514,84.86813344444519
100,391.22074558505295,29.220745585052953,84.31716920821358
101,392.1303487724561,115.1303487724561,84.61925920394145
102,392.21582402396604,79.21582402396604,84.56679866821354
103,392.4183605922089,180.4183605922089,85.4884483020981
104,392.49571929166785,136.49571929166785,85.9742318353321
105,392.5315508390605,33.531550839060515,85.47948956178237
106,392.72836689494596,67.72836689494596,85.31359121910167
107,393.119565136281,66.11956513628098,85.13586875537185
108,393.9125387152228,55.91253871522281,84.86776481004938
109,396.03999999999996,10.039999999999964,84.18751240268529
110,396.19772419610723,54.19772419610723,83.91733413055395
111,396.53939393881444,54.53939393881444,83.6550310931277
112,397.9085714285714,12.908571428571406,83.0289562288396
113,399.8816651276581,179.8816651276581,83.87854139461871
114,401.1021780557322,75.10217805573222,83.80222519167187
115,401.98085609272744,73.98085609272744,83.71755821668097
116,402.2515757147328,60.25157571473278,83.51699426367286
117,403.48819533579217,62.48819533579217,83.33878410326709
118,414.03999999999996,10.039999999999964,82.72282793433207
119,418.944,1.9440000000000168,82.04967103487931
120,419.2611764705883,21.261176470588282,81.54728678228187
121,420.21726933865364,101.21726933865364,81.70851614749802
122,466.0007990838334,98.00079908383339,81.84097373234627
123,467.8122483969926,71.81224839699257,81.76009691512569
124,469.36960856970614,50.369608569706145,81.50897300836233
125,472.83895308407915,72.83895308407915,81.44016332642357
126,474.1680640582058,41.1680640582058,81.12306018257934
127,474.2050085299848,97.20500852998481,81.24870040404345
128,474.54417498590556,57.544174985905556,81.06494439305013
129,474.5756286672184,126.57562866721838,81.4150265797745
130,475.3945664170007,64.3945664170007,81.28509940295943
131,475.85845006403565,113.85845006403565,81.53186721099789
132,476.1235489910825,47.12354899108249,81.27315805144966
133,476.44851167967727,128.44851167967727,81.62521292927225
134,476.4763036500398,166.47630365003982,82.25373952720385
135,476.65862899370984,73.65862899370984,82.1905401850458
136,476.8030769230769,27.8030769230769,81.79355140211173
137,477.56599739203506,161.56599739203506,82.37161260493727
138,480.63058823529406,10.630588235294056,81.85549012745781
139,486.8300410925607,125.83004109256069,82.16959406292283
140,486.8416237959569,46.84162379595688,81.91904108230605
141,490.0977023058653,96.09770230586531,82.01889080923253
142,490.8321134157883,87.83211341578829,82.05954271557208
143,492.7405803565959,95.7405803565959,82.15454992141252
144,494.2611764705883,21.261176470588282,81.73459562175168
145,494.57748021584,139.57748021584,82.13077976280708
146,495.10732039680005,71.10732039680005,82.05579024331043
147,502.0183861033064,144.0183861033064,82.47445643155365
148,502.073158482831,80.07315848283099,82.45834033793805
149,503.8581818181818,32.85818181818178,82.12767261447301
150,508.67,5.670000000000016,81.62133041172815
151,557.59,22.590000000000032,81.23296639586152
152,558.5487376469774,179.54873764697743,81.8755531360649
153,558.7646393949583,65.7646393949583,81.7709368130707
154,559.0811244563523,153.0811244563523,82.23100253980155
155,559.1552954279523,49.1552954279523,82.01897877626405
156,559.5013867776821,68.50138677768211,81.93287946417117
157,559.8518753285624,22.851875328562414,81.5589490582496
158,559.8973394796276,177.8973394796276,82.16485088479914
159,560.3084198893633,36.308419889363336,81.87824819107766
160,560.4083404610044,126.4083404610044,82.15483261511447
161,560.6487366695455,125.64873666954554,82.42331350433936
162,560.8606165027762,114.86061650277622,82.62231536322547
163,561.1405046923151,133.14050469231506,82.93035310303699
164,561.2265150322643,118.22651503226427,83.1442692359414
165,561.3882314922486,64.38823149224856,83.03128105676252
166,562.7471771432719,283.74717714327187,84.23317265009491
167,580.263865859151,111.263865859151,84.39406963348216
168,583.5679999999999,35.56799999999987,84.10515797884617
169,584.268,2.268000000000029,83.62376293191177
170,585.9116107665357,91.91161076653566,83.67222987831309
171,587.4419433958977,41.44194339589774,83.42670495690369
172,614.0618181818181,2.0618181818181256,82.95638769230783
173,640.5239336773208,163.52393367732077,83.41941956578492
174,640.5583004352372,168.55830043523724,83.9059274564675
175,640.7354846888863,165.73548468888634,84.3708681225608
176,641.1260252167039,115.12602521670385,84.54462607224521
177,641.1760922845432,203.1760922845432,85.21109498355025
178,641.5023875614472,95.50238756144722,85.26858823817538
179,642.2028282240874,154.2028282240874,85.65155623809711
180,642.362918414955,172.36291841495495,86.13062453741678
181,642.4503577206355,75.45035772063545,86.0719417527092
182,642.7389122485708,85.73891224857084,86.07012191935324
183,644.0461320902737,137.04613209027366,86.34716545289086
184,644.0601012924192,140.06010129241918,86.63750564661804
185,644.6025851438092,123.60258514380916,86.83624263316209
186,644.9164144790807,166.9164144790807,87.26447884624187
187,645.1986079619103,158.19860796191028,87.64178804366564
188,645.8078158031246,43.80781580312464,87.40986226461516
189,645.8458427256093,148.84584272560926,87.73320953019933
190,646.1455095063161,143.1455095063161,88.02332628400099
191,646.5766505239895,270.57665052398954,88.97412484775093
192,646.7287489521483,156.7287489521483,89.32518507627111
193,647.0429093985255,42.04290939852547,89.08146200576728
194,647.1725479375225,233.1725479375225,89.82039065157115
195,649.5093686849742,173.50936868497422,90.24737523337424
196,658.0236428559137,101.02364285591375,90.30207709947851
197,659.3268571428572,10.326857142857193,89.89816184717233
198,662.7730423962411,126.77304239624107,90.08346275445409
199,662.8030769230769,27.8030769230769,89.77206082529719
200,662.8228896845204,70.82288968452042,89.67778634200975
201,664.5014285714285,36.501428571428505,89.41453704611578
202,664.5150955584443,112.51509555844427,89.52833290085631
203,666.6504512891207,137.65045128912072,89.76422563805369
204,670.0405387610836,111.04053876108355,89.86801253133677
205,670.3866666666667,13.386666666666656,89.4967438620908
206,670.818450837432,51.81845083743201,89.31472312284123
207,672.6094076531007,33.609407653100675,89.04690910615979
208,672.7339972386278,39.73399723862781,88.81096215942519
209,674.1177346961815,39.117734696181515,88.57432774293356
210,674.3500836878258,27.35008368782576,88.28416544883352
211,681.0512500000001,14.051250000000095,87.93401018728242
212,696.1585689373777,69.15856893737771,87.84586257578053
213,696.89,1.8899999999999864,87.4441996665479
214,703.6553196923354,116.65531969233541,87.58006534108645
215,725.4761844557136,51.476184455713565,87.4129177443949
216,726.0325713186322,133.03257131863222,87.62314656270937
217,726.4433059016923,126.44330590169227,87.80122068811754
218,726.5681897569807,123.5681897569807,87.96454018158268
219,726.8575727828794,87.8575727828794,87.96405396613402
220,727.1031339375927,109.1031339375927,88.05970591170623
221,727.3131203899468,163.3131203899468,88.39868525620281
222,727.3268571428572,10.326857142857193,88.04858737228645
223,727.4819314523331,98.48193145233313,88.09516480121523
224,727.7587244902014,111.75872449020142,88.20033617761074
225,727.7942734953629,137.79427349536286,88.41977837813175
226,727.7954380890441,68.79543808904407,88.33332753985384
227,728.666738982365,140.66673898236502,88.56286004618063
228,728.81221698332,124.81221698332001,88.7211541812773
229,729.33361923278,106.33361923278005,88.79773011628384
230,729.4081316439476,142.40813164394763,89.02980977657676
231,729.5105780649595,70.51057806495953,88.94998550195773
232,729.586412113277,32.58641211327699,88.70808175350845
233,729.7130271112034,125.71302711120336,88.86622254563535
234,729.8987920394225,108.89879203942246,88.95146752220465
235,729.9158775060931,70.91587750609312,88.87504553061096
236,729.9160993300968,96.91609933009681,88.9089740276552
237,730.1701195073985,62.170119507398454,88.79662589941883
238,730.392338761485,125.39233876148501,88.94974603691702
239,731.1944021955425,28.194402195542466,88.6965987709113
240,733.2317313944752,138.23173139447522,88.90213874030368
241,734.7130920692454,38.71309206924536,88.6947459854646
242,737.1439999999999,36.14399999999989,88.47848777153266
243,737.8400461716013,99.84004617160133,88.52505153546736
244,739.0702822514903,114.07028225149031,88.62931778328786
245,739.3952811837684,110.39528118376836,88.71779730930608
246,745.8171428571428,25.817142857142812,88.46313878925683
247,749.9527272727273,10.952727272727316,88.15059680733535
248,765.3462068965517,2.3462068965517346,87.80600086391856
249,808.976211534263,156.97621153426303,88.08268170659993
250,809.4131171182657,55.413117118265745,87.95252407875797
251,810.3396908224647,138.33969082246472,88.15247315313776
252,810.572121700228,49.57212170022797,87.99998164541874
253,810.9029905437885,152.90299054378852,88.25550530249895
254,811.0293199231672,140.02931992316724,88.45853986963883
255,811.1254336711569,70.12543367115688,88.386926173551
256,811.5778522674067,189.57785226740668,88.78066518558936
257,812.3068622229845,80.30686222298448,88.74782098805989
258,812.3164283023157,114.31642830231567,88.84654147962071
259,812.3971428571427,49.39714285714274,88.6948130233804
260,812.9047584802536,66.90475848025358,88.61132622436459
261,813.035857642313,60.035857642312976,88.5022595503873
262,813.2168430511583,142.21684305115832,88.70649751046628
263,813.5961887088592,53.596188708859245,88.5735039165208
264,813.9269425686413,161.92694256864127,88.85030934539672
265,814.5808198469625,172.58081984696253,89.16508570066577
266,816.2800254717704,42.28002547177039,88.98948622415305
267,816.5007619632003,264.50076196320026,89.64437904407487
268,817.5326318373732,235.53263183737317,90.18671455631763
269,819.3971428571427,49.39714285714274,90.0356420685429
270,819.6249431143585,205.62494311435853,90.46217085468982
271,822.4453587055174,111.44535870551738,90.5393149276708
272,822.59,22.590000000000032,90.29041633819216
273,823.5179347847394,88.5179347847394,90.28394742741314
274,826.2828418901533,114.28284189015335,90.37121613455037
275,835.8030769230769,27.8030769230769,90.14451997798706
276,864.8720275164851,69.8720275164851,90.07133408462423
277,867.1948387096775,2.1948387096774695,89.7552315832755
278,891.5177142857143,39.517714285714305,89.57516879726273
279,892.0151594813672,61.015159481367164,89.47316876399168
280,892.2728305765113,105.2728305765113,89.52939531848465
281,892.9903756868669,63.990375686866855,89.43883141908174
282,893.1522549373113,39.15225493731134,89.26114033610729
283,893.7881529340102,80.78815293401021,89.23130587342384
284,894.4787676855781,113.47876768557808,89.31638468679982
285,894.5646585136063,83.56465851360633,89.29627375612431
286,894.6465962630411,90.64659626304115,89.30097871259441
287,894.8305229048347,140.83052290483465,89.47990074103969
288,895.125213579585,51.125213579584965,89.34718556055023
289,896.3116451836419,130.31164518364187,89.48844231787123
290,897.2085200563386,82.20852005633856,89.46342540288315
291,897.3230104082398,182.32301040823984,89.78143768029875
292,897.3559338024695,78.35593380246951,89.74244278651776
293,897.3809196034431,84.38091960344309,89.72420631310594
294,897.3892031497247,202.38920314972472,90.1061215566199
295,898.3575217086665,159.35752170866647,90.340078989566
296,898.7015422718518,165.70154227185185,90.59382129017975
297,899.4201494757912,191.42014947579116,90.93216467335294
298,899.7170663917342,97.71706639173419,90.95485665234418
299,909.6591706803919,68.65917068039187,90.88053769910434
300,910.4634482758621,12.463448275862106,90.62001580733278
301,917.2792511654571,90.27925116545714,90.61888744759148
302,918.1199999999999,30.11999999999989,90.41922115238489
303,918.196923076923,53.196923076922985,90.29677938239983
304,920.0799999999999,20.079999999999927,90.06656043360508
305,922.2729106113787,67.27291061137873,89.99207138189846
306,954.2525,4.252500000000055,89.71278939042648
307,965.7887426106182,79.78874261061821,89.6805684593232
308,977.8211851759745,50.821185175974506,89.5548099373706
309,978.5388149581881,57.53881495818814,89.45153253421196
310,978.790900572463,177.790900572463,89.73558194912594
311,979.0197562664578,211.01975626645776,90.12431327706611
312,979.0586431491002,138.05864314910025,90.27745810093842
313,979.1780195719673,156.1780195719673,90.48733250052769
314,980.2887133588657,198.28871335886572,90.82955910642717
315,980.5436794471148,198.54367944711476,91.17042657585972
316,982.814716199386,119.814716199386,91.2607871109497
317,983.4576,14.457599999999957,91.01926765462598
318,989.0609496465992,127.06094964659917,91.13225098375442
319,991.9887846784892,64.9887846784892,91.05055265155046
320,992.016839976759,80.016839976759,91.01617971486887
321,993.2293427928643,100.22934279286426,91.04479202256451
322,993.264631775372,152.26463177537198,91.23432713015833
323,993.562517047991,39.56251704799104,91.07484623484301
324,995.541033565697,99.54103356569703,91.10089604201485
325,997.5189995295465,84.51899952954648,91.0807061754122
326,997.5875203880034,78.58752038800344,91.04250071428862
327,1002.0449039059373,89.0449039059373,91.03641048011683
328,1004.9085714285715,12.908571428571463,90.79893984470179
329,1005.6593548387098,11.65935483870976,90.55912292044121
330,1006.9085714285715,12.908571428571463,90.32452910928752
331,1020.8502262117617,50.85022621176165,90.20563060658414
332,1059.7670186679663,58.76701866796634,90.11122036052222
333,1060.0808485605155,34.080848560515506,89.94346475633058
334,1061.9429452286224,151.94294522862242,90.12853783236729
335,1062.1441160140694,152.14411601406937,90.31310800552711
336,1062.2673573590737,95.26735735907369,90.32780904218451
337,1063.1764262002348,64.1764262002348,90.25043808703082
338,1064.7799251629099,138.77992516290988,90.39359291616321
339,1064.8045153158014,67.80451531580138,90.32715445263274
340,1065.6957042352067,147.69570423520668,90.49539066900392
341,1066.8474635550608,143.8474635550608,90.65139088212105
342,1072.463448275862,12.463448275861992,90.42343769668005
343,1074.9186210786725,83.91862107867246,90.40452834604632
344,1075.4407490060353,124.44074900603528,90.50318405810425
345,1077.0600000000002,15.060000000000173,90.28514017354327
346,1077.222088398803,111.22208839880295,90.34547720012903
347,1082.7370541636672,134.73705416366715,90.47303920289781
348,1083.5387879751408,100.53878797514085,90.5018808899243
349,1084.0907190064427,94.09071900644267,90.51213471311435
350,1087.9085714285713,12.90857142857135,90.2910419402239
351,1088.3866666666668,13.38666666666677,90.07256360137858
352,1091.2614088071252,83.26140880712524,90.0532685453042
353,1096.7999999999997,55.79999999999973,89.95650789969599
354,1108.469154284245,51.46915428424495,89.84809281908909
355,1109.1292748202825,47.12927482028249,89.72809613931716
356,1109.3755931531457,113.3755931531457,89.79433562675085
357,1120.0023529411765,4.0023529411764684,89.55469321701462
358,1143.9914536465942,57.99145364659421,89.46677332963183
359,1144.11665271372,133.11665271372,89.58802299458763
360,1145.0025053214479,147.00250532144787,89.74706588191965
361,1145.5338779477236,131.53387794772357,89.86249906442188
362,1145.7302263141294,128.73022631412937,89.96957269320895
363,1146.1044386200208,152.1044386200208,90.14027287432657
364,1146.1535739371109,129.15357393711088,90.24715863066297
365,1146.8860509322321,100.88605093223214,90.27622664241589
366,1147.0149987840214,155.01499878402137,90.45262656650745
367,1148.155265017966,71.15526501796603,90.40018808403859
368,1148.4916759324808,137.4916759324808,90.52780729229995
369,1148.821446347164,141.82144634716406,90.666438749205
370,1149.0316387860548,83.03163878605483,90.64585977356307
371,1149.1022420189515,179.10224201895153,90.88364574734102
372,1149.5525107437315,66.55251074373155,90.81841482239835
373,1149.635667874041,236.63566787404102,91.20830052574499
374,1149.7975062737069,235.79750627370686,91.5938717410729
375,1150.1624690194806,193.16246901948057,91.86400098915377
376,1151.4096096081773,178.40960960817733,92.09356493774534
377,1152.3482744911928,158.3482744911928,92.268841947146
378,1157.69644541353,85.69644541353,92.25150053149002
379,1161.0231578947369,19.02315789473687,92.05879436665646
380,1162.6409464508972,143.64094645089722,92.19418059259935
381,1165.2515077500466,65.25150775004658,92.12365003541989
382,1165.427941784192,97.42794178419194,92.13749936113469
383,1167.7867970864881,53.78679708648815,92.0376277406278
384,1168.2032946668965,43.203294666896454,91.91078531705968
385,1185.0460413126416,88.04604131264159,91.9007730268928
386,1196.1948387096775,2.1948387096774695,91.66897474700335
387,1220.2525,4.252500000000055,91.44367455435643
388,1229.0048870043909,53.004887004390866,91.34486019047478
389,1229.3666353810963,173.36663538109633,91.5551724345533
390,1229.3753528932123,59.375352893212266,91.47287110580307
391,1229.6610880851274,124.6610880851274,91.55753492462789
392,1230.2611764705882,21.261176470588225,91.37866378352345
393,1230.497895324341,143.49789532434102,91.51094609707883
394,1230.5919033451676,146.59190334516757,91.65039155846638
395,1230.6003508236242,155.60035082362424,91.81188135459053
396,1230.750343902441,132.75034390244105,91.91500090760779
397,1230.925701923325,167.92570192332505,92.1059825684513
398,1231.0312346917306,40.03123469173056,91.97546941587805
399,1231.743232950442,110.743232950442,92.02238882471447
400,1232.445017505997,174.44501750599693,92.22793153963039
401,1232.4902909121345,106.49029091213447,92.26341004553215
402,1232.8139474580476,175.81394745804755,92.47073147831755
403,1233.0351996559366,96.0351996559366,92.47955441935126
404,1233.2093137352083,106.2093137352083,92.51345505963732
405,1234.04,10.039999999999964,92.31031847082048
406,1234.08906178257,23.08906178257007,92.14024167306066
407,1234.647374559209,43.647374559209084,92.02138660660513
408,1234.9008732614166,130.90087326141656,92.1164464761768
409,1235.0541833113919,120.05418331139185,92.1845872977261
410,1235.1491104986374,205.14911049863736,92.45944015222953
411,1235.5442128218165,153.54421282181647,92.60770416356348
412,1237.353160320079,35.35316032007904,92.46907330679961
413,1238.1102357001826,150.11023570018256,92.60830316765319
414,1247.8030769230768,27.803076923076787,92.4521459959795
415,1258.0876352973464,77.08763529734642,92.41521207603088
416,1265.6372162941498,80.63721629414977,92.38696748182971
417,1267.134590737003,67.13459073700301,92.32655509727272
418,1267.4034747880348,85.40347478803483,92.31003223257288
419,1267.6065463532095,95.60654635320952,92.31788107571724
420,1289.268,2.268000000000029,92.10398587126187
421,1312.7817320822799,135.78173208227986,92.20748763953442
422,1312.9817825613477,46.9817825613477,92.1005710790659
423,1313.1251510442457,65.12515104424574,92.03694980539886
424,1313.6396766360751,63.63967663607514,91.97013269205928
425,1313.9499732547254,33.949973254725364,91.83393513469466
426,1314.3581190597724,97.35811905977243,91.84687233358241
427,1314.8961556535016,76.89615565350164,91.81194075255418
428,1315.048,12.048000000000002,91.62601082073006
429,1315.221422894599,34.22142289459907,91.49251177904137
430,1315.370060741196,145.37006074119608,91.61751769310669
431,1315.7409524610182,76.7409524610182,91.5830811995139
432,1315.832860224365,73.83286022436505,91.54208761758515
433,1316.1979886192507,75.19798861925074,91.50442840330327
434,1316.4964401672578,157.4964401672578,91.65613417747328
435,1316.8733738569097,153.87337385690967,91.79883426848114
436,1317.0824083284463,153.08240832844626,91.93907128006
437,1317.5668885661414,77.56688856614142,91.90625807751682
438,1317.6593548387095,11.659354838709532,91.72346330931909
439,1317.9338028777822,221.93380287778223,92.01939589924741
440,1317.9847768525497,103.98477685254966,92.04652828236148
441,1318.134566061984,95.13456606198406,92.05351479317511
442,1321.3294792521942,251.32947925219423,92.41305421633317
443,1322.7374538215063,227.73745382150628,92.7178389001286
444,1323.904053240172,96.90405324017206,92.72724612336465
445,1328.5900000000001,22.590000000000146,92.56998772398491
446,1329.2517782971156,118.2517782971156,92.62744139417089
447,1330.9015384615386,13.901538461538621,92.4517139322677
448,1331.08,20.079999999999927,92.29052971415574
449,1332.825265480054,123.82526548005399,92.36060690474663
450,1337.3957658577158,155.3957658577158,92.5003744412277
451,1342.3726844859148,170.37268448591476,92.67265831300797
452,1368.465701553393,87.46570155339305,92.66116392722518
453,1386.536,4.536000000000058,92.46705563663657
454,1393.510215660747,111.51021566074701,92.50890873559065
455,1395.987306677533,140.98730667753307,92.61522101177913
456,1396.4022752240562,50.40227522405621,92.5228513273421
457,1397.137710968006,151.1377109680061,92.65083137022563
458,1397.1815822066646,120.18158220666464,92.71081121954249
459,1397.5582430806635,134.5582430806635,92.80178389750145
460,1397.726094762718,135.72609476271805,92.8948952008967
461,1398.2338644530494,110.23386445304936,92.93242543737321
462,1398.4168169292172,119.41681692921725,92.98962714685884
463,1399.0496399326698,142.04963993266983,93.09535993303517
464,1399.5011424926433,77.50114249264334,93.06182398155045
465,1400.7122514037053,207.7122514037053,93.30785494168383
466,1401.295922147989,83.2959221479889,93.2864161134318
467,1401.406979309992,180.40697930999204,93.4725711629971
468,1402.267520844964,83.26752084496411,93.4508119938755
469,1402.7758274276955,197.7758274276955,93.67278011181979
470,1406.3268571428573,10.326857142857307,93.4958248613549
471,1410.6166362411,87.61663624109997,93.48336895326115
472,1410.7164131776606,66.71641317766057,93.42677919475035
473,1413.048,12.048000000000002,93.25509400657579
474,1414.5966693221885,98.59666932218852,93.26633942829285
475,1419.2379558853606,25.237955885360634,93.12342265614383
476,1419.4608152030771,155.46081520307712,93.25410901368457
477,1425.6624825883691,104.66248258836913,93.27797590400819
478,1426.048,12.048000000000002,93.10839349084742
479,1426.881932471074,147.88193247107392,93.22250503038956
480,1447.7834296490794,66.78342964907938,93.16753813770491
481,1469.5819237221754,45.58192372217536,93.06881279659385
482,1480.7144250210276,101.71442502102764,93.0867126148639
483,1480.944,1.94399999999996,92.89840122516377
484,1481.4107039019439,108.41070390194386,92.93038535439425
485,1481.9387268224207,100.93872682242068,92.9468634232585
486,1482.0627231425615,101.06272314256148,92.96352843294906
487,1482.4461258601639,204.44612586016387,93.19197637849663
488,1482.5217029315465,176.52170293154654,93.36238481725543
489,1482.7196758693203,102.71967586932033,93.38148132960657
490,1482.8646718537966,48.86467185379661,93.29081572985952
491,1483.4887696764038,40.48876967640376,93.18349449804356
492,1484.571894537351,229.571894537351,93.4601443967034
493,1484.57242837904,72.57242837904005,93.41786157075671
494,1485.0031914866715,74.00319148667154,93.3786400150313
495,1485.1609527803146,34.160952780314574,93.2592495165742
496,1492.731105207141,90.7311052071409,93.25416270709847
497,1497.5552929461858,65.55529294618577,93.19854248669503
498,1498.51207720559,56.51207720559,93.12502251619182
499,1500.1474104289312,58.14741042893115,93.0550672920173
500,1505.2171572449795,60.21715724497949,93.14019652287132
501,1506.1833004020946,133.18330040209457,93.31747361919761
502,1508.283220878343,109.28322087834295,93.45929653154253
